PCO_NAME,BNF_CHAPTER_PLUS_CODE,,,PCO_NAME,BNF_CHAPTER_PLUS_CODE,,,PCO_NAME,BNF_CHAPTER_PLUS_CODE,,,,,PCO_NAME,BNF_CHAPTER_PLUS_CODE,,,,,,,,
MANCHESTER CCG,21: Appliances,202.90906,,MANCHESTER CCG,23: Stoma Appliances,29.56069,,MANCHESTER CCG,22: Incontinence Appliances,24.30856,,,,MANCHESTER CCG,21: Appliances,525.7665,,MANCHESTER CCG,23: Stoma Appliances,18.33955,,22: Incontinence Appliances,56.04647
MANCHESTER CCG,21: Appliances,36.36523,,MANCHESTER CCG,23: Stoma Appliances,200.00876,,MANCHESTER CCG,22: Incontinence Appliances,41.38497,,,,MANCHESTER CCG,21: Appliances,367.50005,,MANCHESTER CCG,23: Stoma Appliances,18.36755,,22: Incontinence Appliances,99.04693
MANCHESTER CCG,21: Appliances,4.09016,,MANCHESTER CCG,23: Stoma Appliances,85.16826,,MANCHESTER CCG,22: Incontinence Appliances,50.88529,,,,MANCHESTER CCG,21: Appliances,514.73852,,MANCHESTER CCG,23: Stoma Appliances,24.23548,,22: Incontinence Appliances,172.12594
MANCHESTER CCG,21: Appliances,44.61991,,MANCHESTER CCG,23: Stoma Appliances,188.68646,,MANCHESTER CCG,22: Incontinence Appliances,48.18021,,,,MANCHESTER CCG,21: Appliances,377.1868,,MANCHESTER CCG,23: Stoma Appliances,119.48223,,22: Incontinence Appliances,11.6986
MANCHESTER CCG,21: Appliances,634.90419,,MANCHESTER CCG,23: Stoma Appliances,255.39323,,MANCHESTER CCG,22: Incontinence Appliances,33.63226,,,,MANCHESTER CCG,21: Appliances,46.58327,,MANCHESTER CCG,23: Stoma Appliances,76.05955,,22: Incontinence Appliances,5.92381
MANCHESTER CCG,21: Appliances,112.91318,,MANCHESTER CCG,23: Stoma Appliances,187.40364,,MANCHESTER CCG,22: Incontinence Appliances,112.58162,,,,MANCHESTER CCG,21: Appliances,11.49363,,MANCHESTER CCG,23: Stoma Appliances,59.74111,,22: Incontinence Appliances,15.00513
MANCHESTER CCG,21: Appliances,361.79313,,MANCHESTER CCG,23: Stoma Appliances,6.8913,,MANCHESTER CCG,22: Incontinence Appliances,24.30856,,,,MANCHESTER CCG,21: Appliances,175.81435,,MANCHESTER CCG,23: Stoma Appliances,8.98818,,22: Incontinence Appliances,16.68169
MANCHESTER CCG,21: Appliances,137.9499,,MANCHESTER CCG,23: Stoma Appliances,285.48379,,MANCHESTER CCG,22: Incontinence Appliances,56.66729,,,,MANCHESTER CCG,21: Appliances,65.22402,,MANCHESTER CCG,23: Stoma Appliances,314.6328,,22: Incontinence Appliances,50.18477
MANCHESTER CCG,21: Appliances,149.92291,,MANCHESTER CCG,23: Stoma Appliances,41.86835,,MANCHESTER CCG,22: Incontinence Appliances,7.04623,,,,MANCHESTER CCG,21: Appliances,61.51081,,MANCHESTER CCG,23: Stoma Appliances,296.86136,,22: Incontinence Appliances,51.69367
MANCHESTER CCG,21: Appliances,1136.54978,,MANCHESTER CCG,23: Stoma Appliances,12.18992,,MANCHESTER CCG,22: Incontinence Appliances,15.21725,,,,MANCHESTER CCG,21: Appliances,139.71261,,MANCHESTER CCG,23: Stoma Appliances,70.07985,,22: Incontinence Appliances,28.60383
MANCHESTER CCG,21: Appliances,86.28376,,MANCHESTER CCG,23: Stoma Appliances,129.25831,,MANCHESTER CCG,22: Incontinence Appliances,98.29395,,,,MANCHESTER CCG,21: Appliances,156.95315,,MANCHESTER CCG,23: Stoma Appliances,18.39235,,22: Incontinence Appliances,36.32528
MANCHESTER CCG,21: Appliances,694.04417,,MANCHESTER CCG,23: Stoma Appliances,109.59766,,MANCHESTER CCG,22: Incontinence Appliances,49.87205,,,,MANCHESTER CCG,21: Appliances,31.4609,,MANCHESTER CCG,23: Stoma Appliances,25.53947,,22: Incontinence Appliances,199.69589
MANCHESTER CCG,21: Appliances,12.23329,,MANCHESTER CCG,23: Stoma Appliances,44.17371,,MANCHESTER CCG,22: Incontinence Appliances,19.18656,,,,MANCHESTER CCG,21: Appliances,135.96831,,MANCHESTER CCG,23: Stoma Appliances,172.18182,,22: Incontinence Appliances,6.34295
MANCHESTER CCG,21: Appliances,146.71585,,MANCHESTER CCG,23: Stoma Appliances,9.85356,,MANCHESTER CCG,22: Incontinence Appliances,11.1178,,,,MANCHESTER CCG,21: Appliances,82.45838,,MANCHESTER CCG,23: Stoma Appliances,231.14055,,22: Incontinence Appliances,197.53501
MANCHESTER CCG,21: Appliances,15.3381,,MANCHESTER CCG,23: Stoma Appliances,43.0861,,MANCHESTER CCG,22: Incontinence Appliances,33.35339,,,,MANCHESTER CCG,21: Appliances,5.69096,,MANCHESTER CCG,23: Stoma Appliances,27.2719,,22: Incontinence Appliances,518.52939
MANCHESTER CCG,21: Appliances,135.27271,,MANCHESTER CCG,23: Stoma Appliances,92.80942,,MANCHESTER CCG,22: Incontinence Appliances,11.31301,,,,MANCHESTER CCG,21: Appliances,8.36407,,MANCHESTER CCG,23: Stoma Appliances,258.27273,,22: Incontinence Appliances,59.75351
MANCHESTER CCG,21: Appliances,27.51561,,MANCHESTER CCG,23: Stoma Appliances,16.15613,,MANCHESTER CCG,22: Incontinence Appliances,28.91928,,,,MANCHESTER CCG,21: Appliances,742.12545,,MANCHESTER CCG,23: Stoma Appliances,615.85319,,22: Incontinence Appliances,1210.80538
MANCHESTER CCG,21: Appliances,487.08213,,MANCHESTER CCG,23: Stoma Appliances,30.41591,,MANCHESTER CCG,22: Incontinence Appliances,486.17114,,,,MANCHESTER CCG,21: Appliances,25.99895,,MANCHESTER CCG,23: Stoma Appliances,49.2161,,22: Incontinence Appliances,10.28285
MANCHESTER CCG,21: Appliances,51.12698,,MANCHESTER CCG,23: Stoma Appliances,185.61884,,MANCHESTER CCG,22: Incontinence Appliances,28.05477,,,,MANCHESTER CCG,21: Appliances,302.11455,,MANCHESTER CCG,23: Stoma Appliances,116.03598,,22: Incontinence Appliances,46.14242
MANCHESTER CCG,21: Appliances,888.86586,,MANCHESTER CCG,23: Stoma Appliances,55.27292,,MANCHESTER CCG,22: Incontinence Appliances,48.75655,,,,MANCHESTER CCG,21: Appliances,52.58783,,MANCHESTER CCG,23: Stoma Appliances,156.3291,,22: Incontinence Appliances,1333.64071
MANCHESTER CCG,21: Appliances,160.20408,,MANCHESTER CCG,23: Stoma Appliances,143.20204,,MANCHESTER CCG,22: Incontinence Appliances,48.75655,,,,MANCHESTER CCG,21: Appliances,438.13875,,MANCHESTER CCG,23: Stoma Appliances,57.95279,,22: Incontinence Appliances,148.15125
MANCHESTER CCG,21: Appliances,1.89635,,MANCHESTER CCG,23: Stoma Appliances,6.15693,,MANCHESTER CCG,22: Incontinence Appliances,28.24998,,,,MANCHESTER CCG,21: Appliances,90.64554,,MANCHESTER CCG,23: Stoma Appliances,117.30271,,22: Incontinence Appliances,20.50981
MANCHESTER CCG,21: Appliances,129.42564,,MANCHESTER CCG,23: Stoma Appliances,8.26398,,MANCHESTER CCG,22: Incontinence Appliances,10.8761,,,,MANCHESTER CCG,21: Appliances,10.4505,,MANCHESTER CCG,23: Stoma Appliances,46.5243,,22: Incontinence Appliances,29.88918
MANCHESTER CCG,21: Appliances,5.49693,,MANCHESTER CCG,23: Stoma Appliances,258.80793,,MANCHESTER CCG,22: Incontinence Appliances,8.61722,,,,MANCHESTER CCG,21: Appliances,397.37993,,MANCHESTER CCG,23: Stoma Appliances,0.85753,,22: Incontinence Appliances,72.6785
MANCHESTER CCG,21: Appliances,6.51017,,MANCHESTER CCG,23: Stoma Appliances,37.64805,,MANCHESTER CCG,22: Incontinence Appliances,50.03008,,,,MANCHESTER CCG,21: Appliances,6.69998,,MANCHESTER CCG,23: Stoma Appliances,350.17569,,22: Incontinence Appliances,18.40481
MANCHESTER CCG,21: Appliances,27.51561,,MANCHESTER CCG,23: Stoma Appliances,22.45869,,MANCHESTER CCG,22: Incontinence Appliances,195.02621,,,,MANCHESTER CCG,21: Appliances,488.15587,,MANCHESTER CCG,23: Stoma Appliances,12.21397,,22: Incontinence Appliances,1086.44253
MANCHESTER CCG,21: Appliances,58.00589,,MANCHESTER CCG,23: Stoma Appliances,126.05126,,MANCHESTER CCG,22: Incontinence Appliances,8.33835,,,,MANCHESTER CCG,21: Appliances,366.22401,,MANCHESTER CCG,23: Stoma Appliances,83.63197,,22: Incontinence Appliances,51.21864
MANCHESTER CCG,21: Appliances,70.72256,,MANCHESTER CCG,23: Stoma Appliances,55.07771,,MANCHESTER CCG,22: Incontinence Appliances,49.14698,,,,MANCHESTER CCG,21: Appliances,17.9391,,MANCHESTER CCG,23: Stoma Appliances,15.30319,,22: Incontinence Appliances,101.31959
MANCHESTER CCG,21: Appliances,16.62092,,MANCHESTER CCG,23: Stoma Appliances,248.60729,,MANCHESTER CCG,22: Incontinence Appliances,88.26377,,,,MANCHESTER CCG,21: Appliances,20.29559,,MANCHESTER CCG,23: Stoma Appliances,15.23799,,22: Incontinence Appliances,88.41014
MANCHESTER CCG,21: Appliances,170.3923,,MANCHESTER CCG,23: Stoma Appliances,101.84495,,MANCHESTER CCG,22: Incontinence Appliances,7.85496,,,,MANCHESTER CCG,21: Appliances,61.75297,,MANCHESTER CCG,23: Stoma Appliances,6.90489,,22: Incontinence Appliances,57.60817
MANCHESTER CCG,21: Appliances,86.54404,,MANCHESTER CCG,23: Stoma Appliances,261.36114,,MANCHESTER CCG,22: Incontinence Appliances,28.91928,,,,MANCHESTER CCG,21: Appliances,3.83121,,MANCHESTER CCG,23: Stoma Appliances,7.54448,,22: Incontinence Appliances,346.66425
MANCHESTER CCG,21: Appliances,835.45211,,MANCHESTER CCG,23: Stoma Appliances,55.08083,,MANCHESTER CCG,22: Incontinence Appliances,316.01124,,,,MANCHESTER CCG,21: Appliances,135.65163,,MANCHESTER CCG,23: Stoma Appliances,15.42427,,22: Incontinence Appliances,101.31959
MANCHESTER CCG,21: Appliances,22.71897,,MANCHESTER CCG,23: Stoma Appliances,22.13644,,MANCHESTER CCG,22: Incontinence Appliances,33.93902,,,,MANCHESTER CCG,21: Appliances,69.86871,,MANCHESTER CCG,23: Stoma Appliances,11.10867,,22: Incontinence Appliances,15.29387
MANCHESTER CCG,21: Appliances,435.55543,,MANCHESTER CCG,23: Stoma Appliances,18.10827,,MANCHESTER CCG,22: Incontinence Appliances,22.25418,,,,MANCHESTER CCG,21: Appliances,4.63223,,MANCHESTER CCG,23: Stoma Appliances,44.42861,,22: Incontinence Appliances,172.96421
MANCHESTER CCG,21: Appliances,47.14838,,MANCHESTER CCG,23: Stoma Appliances,28.57534,,MANCHESTER CCG,22: Incontinence Appliances,6.25608,,,,MANCHESTER CCG,21: Appliances,2.34094,,MANCHESTER CCG,23: Stoma Appliances,66.5776,,22: Incontinence Appliances,11.61478
MANCHESTER CCG,21: Appliances,86.28376,,MANCHESTER CCG,23: Stoma Appliances,166.90636,,MANCHESTER CCG,22: Incontinence Appliances,24.2063,,,,MANCHESTER CCG,21: Appliances,7.30848,,MANCHESTER CCG,23: Stoma Appliances,47.79103,,22: Incontinence Appliances,24.69188
MANCHESTER CCG,21: Appliances,36.26608,,MANCHESTER CCG,23: Stoma Appliances,278.42826,,MANCHESTER CCG,22: Incontinence Appliances,88.26377,,,,MANCHESTER CCG,21: Appliances,15.74713,,MANCHESTER CCG,23: Stoma Appliances,5.55433,,22: Incontinence Appliances,15.00513
MANCHESTER CCG,21: Appliances,4.65101,,MANCHESTER CCG,23: Stoma Appliances,63.58338,,MANCHESTER CCG,22: Incontinence Appliances,413.24547,,,,MANCHESTER CCG,21: Appliances,12.07117,,MANCHESTER CCG,23: Stoma Appliances,38.43337,,22: Incontinence Appliances,75.12813
MANCHESTER CCG,21: Appliances,4.15833,,MANCHESTER CCG,23: Stoma Appliances,207.0364,,MANCHESTER CCG,22: Incontinence Appliances,853.10486,,,,MANCHESTER CCG,21: Appliances,89.74515,,MANCHESTER CCG,23: Stoma Appliances,24.95267,,22: Incontinence Appliances,23.22955
MANCHESTER CCG,21: Appliances,19.53361,,MANCHESTER CCG,23: Stoma Appliances,19.46544,,MANCHESTER CCG,22: Incontinence Appliances,96.82521,,,,MANCHESTER CCG,21: Appliances,8.28024,,MANCHESTER CCG,23: Stoma Appliances,5.66302,,22: Incontinence Appliances,24.69188
MANCHESTER CCG,21: Appliances,22.78715,,MANCHESTER CCG,23: Stoma Appliances,106.26976,,MANCHESTER CCG,22: Incontinence Appliances,49.87205,,,,MANCHESTER CCG,21: Appliances,29.14714,,MANCHESTER CCG,23: Stoma Appliances,170.11408,,22: Incontinence Appliances,395.07001
MANCHESTER CCG,21: Appliances,18.2322,,MANCHESTER CCG,23: Stoma Appliances,222.01196,,MANCHESTER CCG,22: Incontinence Appliances,44.75006,,,,MANCHESTER CCG,21: Appliances,687.19977,,MANCHESTER CCG,23: Stoma Appliances,193.30637,,22: Incontinence Appliances,99.04693
MANCHESTER CCG,21: Appliances,9.82878,,MANCHESTER CCG,23: Stoma Appliances,75.35188,,MANCHESTER CCG,22: Incontinence Appliances,49.87205,,,,MANCHESTER CCG,21: Appliances,3.71944,,MANCHESTER CCG,23: Stoma Appliances,4.99548,,22: Incontinence Appliances,49.52346
MANCHESTER CCG,21: Appliances,7.07722,,MANCHESTER CCG,23: Stoma Appliances,31.51281,,MANCHESTER CCG,22: Incontinence Appliances,49.87205,,,,MANCHESTER CCG,21: Appliances,367.50005,,MANCHESTER UNIVERSITY NHS FT,23: Stoma Appliances,16.34638,,22: Incontinence Appliances,148.57039
MANCHESTER CCG,21: Appliances,1.33241,,MANCHESTER CCG,23: Stoma Appliances,188.1473,,MANCHESTER CCG,22: Incontinence Appliances,24.6525,,,,MANCHESTER CCG,21: Appliances,33.38189,,MANCHESTER CCG,23: Stoma Appliances,129.78965,,22: Incontinence Appliances,14.62325
MANCHESTER CCG,21: Appliances,14.706,,MANCHESTER CCG,23: Stoma Appliances,28.33365,,MANCHESTER CCG,22: Incontinence Appliances,21.00854,,,,MANCHESTER CCG,21: Appliances,110.63993,,MANCHESTER CCG,23: Stoma Appliances,6.78072,,22: Incontinence Appliances,115.76587
MANCHESTER CCG,21: Appliances,16.49079,,MANCHESTER CCG,23: Stoma Appliances,18.08966,,MANCHESTER CCG,22: Incontinence Appliances,15.05922,,,,MANCHESTER CCG,21: Appliances,4.20378,,MANCHESTER CCG,23: Stoma Appliances,12.11774,,22: Incontinence Appliances,2.92465
MANCHESTER CCG,21: Appliances,76.75865,,MANCHESTER CCG,23: Stoma Appliances,20.30206,,MANCHESTER CCG,22: Incontinence Appliances,25.01504,,,,MANCHESTER CCG,21: Appliances,0.9345,,MANCHESTER CCG,23: Stoma Appliances,398.18094,,22: Incontinence Appliances,29.37691
MANCHESTER CCG,21: Appliances,2.56875,,MANCHESTER CCG,23: Stoma Appliances,332.34399,,MANCHESTER CCG,22: Incontinence Appliances,11.7685,,,,MANCHESTER CCG,21: Appliances,5.49845,,MANCHESTER CCG,23: Stoma Appliances,27.72207,,22: Incontinence Appliances,28.69697
MANCHESTER CCG,21: Appliances,4.15833,,MANCHESTER CCG,23: Stoma Appliances,9.81638,,MANCHESTER CCG,22: Incontinence Appliances,48.75655,,,,MANCHESTER CCG,21: Appliances,31.58745,,MANCHESTER CCG,23: Stoma Appliances,344.36365,,22: Incontinence Appliances,34.16439
MANCHESTER CCG,21: Appliances,19.65756,,MANCHESTER CCG,23: Stoma Appliances,37.92693,,MANCHESTER CCG,22: Incontinence Appliances,94.94746,,,,MANCHESTER CCG,21: Appliances,4.66017,,MANCHESTER CCG,23: Stoma Appliances,172.21908,,22: Incontinence Appliances,16.39295
MANCHESTER CCG,21: Appliances,14.46429,,MANCHESTER CCG,23: Stoma Appliances,66.39071,,MANCHESTER CCG,22: Incontinence Appliances,10.42061,,,,MANCHESTER UNIVERSITY NHS FT,21: Appliances,15.59501,,MANCHESTER CCG,23: Stoma Appliances,255.3574,,22: Incontinence Appliances,99.04693
MANCHESTER CCG,21: Appliances,6.05468,,MANCHESTER CCG,23: Stoma Appliances,50.60642,,MANCHESTER CCG,22: Incontinence Appliances,146.26965,,,,MANCHESTER UNIVERSITY NHS FT,21: Appliances,55.61179,,MANCHESTER CCG,23: Stoma Appliances,19.55977,,22: Incontinence Appliances,420.25554
MANCHESTER CCG,21: Appliances,6.16623,,MANCHESTER CCG,23: Stoma Appliances,774.1555,,MANCHESTER CCG,22: Incontinence Appliances,114.6267,,,,MANCHESTER UNIVERSITY NHS FT,21: Appliances,58.30667,,MANCHESTER CCG,23: Stoma Appliances,508.16271,,22: Incontinence Appliances,52.64371
MANCHESTER CCG,21: Appliances,4.65412,,MANCHESTER CCG,23: Stoma Appliances,118.38221,,MANCHESTER CCG,22: Incontinence Appliances,49.87205,,,,MANCHESTER UNIVERSITY NHS FT,21: Appliances,12.07426,,MANCHESTER CCG,23: Stoma Appliances,96.94192,,22: Incontinence Appliances,368.50599
MANCHESTER CCG,21: Appliances,7.22597,,MANCHESTER CCG,23: Stoma Appliances,12.93977,,MANCHESTER CCG,22: Incontinence Appliances,17.68064,,,,MANCHESTER UNIVERSITY NHS FT,21: Appliances,137.43995,,MANCHESTER CCG,23: Stoma Appliances,6.43609,,22: Incontinence Appliances,23.09915
MANCHESTER CCG,21: Appliances,15.37224,,MANCHESTER CCG,23: Stoma Appliances,170.33652,,MANCHESTER CCG,22: Incontinence Appliances,231.94918,,,,MANCHESTER UNIVERSITY NHS FT,21: Appliances,48.37159,,MANCHESTER CCG,23: Stoma Appliances,129.26211,,22: Incontinence Appliances,294.51419
MANCHESTER CCG,21: Appliances,2.36735,,MANCHESTER CCG,23: Stoma Appliances,93.94351,,MANCHESTER CCG,22: Incontinence Appliances,267.39413,,,,MANCHESTER UNIVERSITY NHS FT,21: Appliances,28.11018,,MANCHESTER CCG,23: Stoma Appliances,133.04366,,22: Incontinence Appliances,27.99841
MANCHESTER CCG,21: Appliances,56.54955,,MANCHESTER CCG,23: Stoma Appliances,372.91093,,MANCHESTER CCG,22: Incontinence Appliances,29.42126,,,,MANCHESTER CCG,21: Appliances,2.78802,,MANCHESTER CCG,23: Stoma Appliances,83.191,,22: Incontinence Appliances,238.1448
MANCHESTER CCG,21: Appliances,206.75133,,MANCHESTER CCG,23: Stoma Appliances,30.11844,,MANCHESTER CCG,22: Incontinence Appliances,20.84122,,,,MANCHESTER CCG,21: Appliances,24.27891,,MANCHESTER CCG,23: Stoma Appliances,177.41639,,22: Incontinence Appliances,49.91466
MANCHESTER CCG,21: Appliances,5.49693,,MANCHESTER CCG,23: Stoma Appliances,94.12013,,MANCHESTER CCG,22: Incontinence Appliances,29.56069,,,,MANCHESTER CCG,21: Appliances,23.31629,,MANCHESTER CCG,23: Stoma Appliances,58.01799,,22: Incontinence Appliances,94.52024
MANCHESTER CCG,21: Appliances,3.26594,,MANCHESTER CCG,23: Stoma Appliances,35.55649,,MANCHESTER CCG,22: Incontinence Appliances,28.91928,,,,MANCHESTER CCG,21: Appliances,4.65086,,MANCHESTER CCG,23: Stoma Appliances,10.35113,,22: Incontinence Appliances,99.04693
MANCHESTER CCG,21: Appliances,5.55271,,MANCHESTER CCG,23: Stoma Appliances,97.97789,,MANCHESTER CCG,22: Incontinence Appliances,13.7764,,,,MANCHESTER CCG,21: Appliances,26.5826,,MANCHESTER CCG,23: Stoma Appliances,190.8288,,22: Incontinence Appliances,33.86634
MANCHESTER CCG,21: Appliances,3.27523,,MANCHESTER CCG,23: Stoma Appliances,14.03668,,MANCHESTER CCG,22: Incontinence Appliances,12.32625,,,,MANCHESTER CCG,21: Appliances,49.65695,,MANCHESTER CCG,23: Stoma Appliances,114.95554,,22: Incontinence Appliances,29.37691
MANCHESTER CCG,21: Appliances,4.15833,,MANCHESTER CCG,23: Stoma Appliances,33.66944,,MANCHESTER CCG,22: Incontinence Appliances,29.56069,,,,MANCHESTER CCG,21: Appliances,3.3655,,MANCHESTER CCG,23: Stoma Appliances,86.84536,,22: Incontinence Appliances,1.64238
MANCHESTER CCG,21: Appliances,76.53562,,MANCHESTER CCG,23: Stoma Appliances,4.71298,,MANCHESTER CCG,22: Incontinence Appliances,9.17497,,,,MANCHESTER CCG,21: Appliances,10.6585,,MANCHESTER CCG,23: Stoma Appliances,88.70819,,22: Incontinence Appliances,49.52346
MANCHESTER CCG,21: Appliances,50.22534,,MANCHESTER CCG,23: Stoma Appliances,61.12928,,MANCHESTER CCG,22: Incontinence Appliances,22.53306,,,,MANCHESTER CCG,21: Appliances,1.17667,,MANCHESTER CCG,23: Stoma Appliances,171.26903,,22: Incontinence Appliances,99.04693
MANCHESTER CCG,21: Appliances,106.08384,,MANCHESTER CCG,23: Stoma Appliances,56.47208,,MANCHESTER CCG,22: Incontinence Appliances,88.81222,,,,MANCHESTER CCG,21: Appliances,2.80042,,MANCHESTER CCG,23: Stoma Appliances,76.56251,,22: Incontinence Appliances,101.31959
MANCHESTER CCG,21: Appliances,9.73272,,MANCHESTER CCG,23: Stoma Appliances,250.28983,,MANCHESTER CCG,22: Incontinence Appliances,28.91928,,,,MANCHESTER CCG,21: Appliances,7.62517,,MANCHESTER CCG,23: Stoma Appliances,199.02527,,22: Incontinence Appliances,28.35235
MANCHESTER CCG,21: Appliances,22.11474,,MANCHESTER CCG,23: Stoma Appliances,83.086,,MANCHESTER CCG,22: Incontinence Appliances,17.23444,,,,MANCHESTER CCG,21: Appliances,89.29184,,MANCHESTER CCG,23: Stoma Appliances,125.21976,,22: Incontinence Appliances,89.95629
MANCHESTER CCG,21: Appliances,99.14917,,MANCHESTER CCG,23: Stoma Appliances,15.21725,,MANCHESTER CCG,22: Incontinence Appliances,48.61711,,,,MANCHESTER CCG,21: Appliances,8.95086,,MANCHESTER CCG,23: Stoma Appliances,354.83278,,22: Incontinence Appliances,740.75627
MANCHESTER CCG,21: Appliances,556.96807,,MANCHESTER CCG,23: Stoma Appliances,12.15893,,MANCHESTER CCG,22: Incontinence Appliances,25.9911,,,,MANCHESTER CCG,21: Appliances,4.66017,,MANCHESTER CCG,23: Stoma Appliances,24.23548,,22: Incontinence Appliances,45.71397
MANCHESTER CCG,21: Appliances,60.79463,,MANCHESTER CCG,23: Stoma Appliances,65.34029,,MANCHESTER CCG,22: Incontinence Appliances,22.97926,,,,MANCHESTER CCG,21: Appliances,6.74655,,MANCHESTER CCG,23: Stoma Appliances,101.41273,,22: Incontinence Appliances,49.52346
MANCHESTER CCG,21: Appliances,487.08213,,MANCHESTER CCG,23: Stoma Appliances,12.18992,,MANCHESTER CCG,22: Incontinence Appliances,48.61711,,,,MANCHESTER CCG,21: Appliances,12.46854,,MANCHESTER CCG,23: Stoma Appliances,118.25275,,22: Incontinence Appliances,58.90284
MANCHESTER CCG,21: Appliances,145.70261,,MANCHESTER CCG,23: Stoma Appliances,29.41196,,MANCHESTER CCG,22: Incontinence Appliances,48.75655,,,,MANCHESTER CCG,21: Appliances,4.862,,MANCHESTER CCG,23: Stoma Appliances,80.25092,,22: Incontinence Appliances,49.52346
MANCHESTER CCG,21: Appliances,2.70508,,MANCHESTER CCG,23: Stoma Appliances,9.25244,,MANCHESTER CCG,22: Incontinence Appliances,8.33835,,,,MANCHESTER CCG,21: Appliances,10.28285,,MANCHESTER CCG,23: Stoma Appliances,43.72073,,22: Incontinence Appliances,362.94542
MANCHESTER CCG,21: Appliances,10.76455,,MANCHESTER CCG,23: Stoma Appliances,84.50524,,MANCHESTER CCG,22: Incontinence Appliances,4.07157,,,,MANCHESTER CCG,21: Appliances,2.431,,MANCHESTER CCG,23: Stoma Appliances,88.01895,,22: Incontinence Appliances,112.69219
MANCHESTER CCG,21: Appliances,342.33699,,MANCHESTER CCG,23: Stoma Appliances,129.53417,,MANCHESTER CCG,22: Incontinence Appliances,86.17221,,,,MANCHESTER CCG,21: Appliances,442.42327,,MANCHESTER CCG,23: Stoma Appliances,55.58693,,22: Incontinence Appliances,90.90634
MANCHESTER CCG,21: Appliances,42.28666,,MANCHESTER CCG,23: Stoma Appliances,17.04853,,MANCHESTER CCG,22: Incontinence Appliances,28.99365,,,,MANCHESTER CCG,21: Appliances,124.44668,,MANCHESTER CCG,23: Stoma Appliances,76.04092,,22: Incontinence Appliances,247.61732
MANCHESTER CCG,21: Appliances,17.68064,,MANCHESTER CCG,23: Stoma Appliances,18.19501,,MANCHESTER CCG,22: Incontinence Appliances,20.46939,,,,MANCHESTER CCG,21: Appliances,406.79656,,MANCHESTER CCG,23: Stoma Appliances,15.73473,,22: Incontinence Appliances,28.69697
MANCHESTER CCG,21: Appliances,17.34599,,MANCHESTER CCG,23: Stoma Appliances,34.69198,,MANCHESTER CCG,22: Incontinence Appliances,510.4797,,,,MANCHESTER CCG,21: Appliances,0.81965,,MANCHESTER CCG,23: Stoma Appliances,77.67387,,22: Incontinence Appliances,20.50981
MANCHESTER CCG,21: Appliances,6.15383,,MANCHESTER CCG,23: Stoma Appliances,124.90787,,MANCHESTER CCG,22: Incontinence Appliances,19.35389,,,,MANCHESTER CCG,21: Appliances,5.56365,,MANCHESTER CCG,23: Stoma Appliances,6.11318,,22: Incontinence Appliances,22.85698
MANCHESTER CCG,21: Appliances,59.95801,,MANCHESTER CCG,23: Stoma Appliances,68.93777,,MANCHESTER CCG,22: Incontinence Appliances,49.14698,,,,MANCHESTER CCG,21: Appliances,402.8194,,MANCHESTER CCG,23: Stoma Appliances,129.74005,,22: Incontinence Appliances,49.52346
MANCHESTER CCG,21: Appliances,2.39213,,MANCHESTER CCG,23: Stoma Appliances,7.39947,,MANCHESTER CCG,22: Incontinence Appliances,195.02621,,,,MANCHESTER CCG,21: Appliances,267.96879,,MANCHESTER CCG,23: Stoma Appliances,8.33927,,22: Incontinence Appliances,25.84683
MANCHESTER CCG,21: Appliances,129.81606,,MANCHESTER CCG,23: Stoma Appliances,25.45194,,MANCHESTER CCG,22: Incontinence Appliances,57.9873,,,,MANCHESTER CCG,21: Appliances,98.6371,,MANCHESTER CCG,23: Stoma Appliances,5.55433,,22: Incontinence Appliances,37.16355
MANCHESTER CCG,21: Appliances,10.29047,,MANCHESTER CCG,23: Stoma Appliances,118.01967,,MANCHESTER CCG,22: Incontinence Appliances,34.46888,,,,MANCHESTER CCG,21: Appliances,628.91167,,MANCHESTER CCG,23: Stoma Appliances,33.264,,22: Incontinence Appliances,135.24181
MANCHESTER CCG,21: Appliances,452.24142,,MANCHESTER CCG,23: Stoma Appliances,6.8789,,MANCHESTER CCG,22: Incontinence Appliances,10.23469,,,,MANCHESTER CCG,21: Appliances,706.38697,,MANCHESTER CCG,23: Stoma Appliances,6.89249,,22: Incontinence Appliances,8.80189
MANCHESTER CCG,21: Appliances,38.93087,,MANCHESTER CCG,23: Stoma Appliances,165.39115,,MANCHESTER CCG,22: Incontinence Appliances,11.27582,,,,MANCHESTER CCG,21: Appliances,11.18318,,MANCHESTER CCG,23: Stoma Appliances,14.93994,,22: Incontinence Appliances,48.21948
MANCHESTER CCG,21: Appliances,5.88736,,MANCHESTER CCG,23: Stoma Appliances,135.61665,,MANCHESTER CCG,22: Incontinence Appliances,810.03116,,,,MANCHESTER CCG,21: Appliances,417.275,,MANCHESTER CCG,23: Stoma Appliances,25.70712,,22: Incontinence Appliances,9.32349
MANCHESTER CCG,21: Appliances,9.1099,,MANCHESTER CCG,23: Stoma Appliances,87.34348,,MANCHESTER CCG,22: Incontinence Appliances,49.14698,,,,MANCHESTER CCG,21: Appliances,13.98052,,MANCHESTER CCG,23: Stoma Appliances,89.61167,,22: Incontinence Appliances,101.31959
